timestamp,pos_x,pos_y,pos_z,quat_w,quat_x,quat_y,quat_z,vel_x,vel_y,vel_z,ang_vel_x,ang_vel_y,ang_vel_z,FL_hip_action,FL_thigh_action,FL_calf_action,FR_hip_action,FR_thigh_action,FR_calf_action,RL_hip_action,RL_thigh_action,RL_calf_action,RR_hip_action,RR_thigh_action,RR_calf_action,FL_hip_target,FL_thigh_target,FL_calf_target,FR_hip_target,FR_thigh_target,FR_calf_target,RL_hip_target,RL_thigh_target,RL_calf_target,RR_hip_target,RR_thigh_target,RR_calf_target
0.020000000000000004,-9.1630365027729e-05,-4.9504201716287276e-08,0.4427308808497598,0.9999999190964644,-3.6531781983815383e-06,0.0004022356356135836,4.6014991085737384e-07,-0.0030503415808087104,-4.532158255381557e-06,-0.19955354567508782,-0.0005724841474807469,0.025039472761361356,0.0008575305431497455,0.04546497323715916,3.489562189221891,0.31285982047163186,0.07508231521185059,-3.1281838671479907,-1.1405766386527976,-0.1402871149385995,-3.1564034921848485,-1.1262560181169157,-0.021571312740376197,3.4633456566099987,0.3144861099490483,0.0,0.923606797749979,-1.5,0.0,0.6763932022500211,-1.6454915028125263,0.0,0.6763932022500211,-1.6454915028125263,0.0,0.923606797749979,-1.5
0.022000000000000006,-9.696787626666137e-05,-5.729189168418705e-08,0.44229329866616285,0.9999999102851038,-4.143661731998016e-06,0.00042356953298712074,1.2100345487363145e-06,-0.0026687556194661846,-3.893844983949884e-06,-0.2187910917984823,-0.0004907753396943689,0.021333896679647475,0.0007497652278950131,0.04027884853423871,3.617507355358711,0.2994911871295536,0.06760885540657108,-3.2647144446198,-0.8887447486150162,-0.13181182609326794,-3.292006232498151,-0.8749891146211137,-0.012893720326228332,3.5914168888687232,0.30106139344678523,0.0,0.9354951680981167,-1.5,0.0,0.6645048319018835,-1.6306310398773542,0.0,0.6645048319018835,-1.6306310398773542,0.0,0.9354951680981167,-1.5
0.024000000000000007,-0.00010157852523063106,-6.429190713092945e-08,0.44181720407333963,0.9999999026096932,-4.585415396912481e-06,0.00044131180654605347,1.8618751281745941e-06,-0.002305324481984849,-3.5000077233712043e-06,-0.23804729641159897,-0.00044200828815595724,0.017742273052719592,0.0006517269348666838,0.03533299535230652,3.740101728713938,0.2891547039243374,0.060133781175064814,-3.397059136576406,-0.6424123099774892,-0.12337048887178932,-3.423580928202382,-0.6287702874201644,-0.00625381070391178,3.7143239817414813,0.29066374600941247,0.0,0.9472498210738712,-1.5,0.0,0.6527501789261287,-1.615937723657661,0.0,0.6527501789261287,-1.615937723657661,0.0,0.9472498210738712,-1.5
0.02600000000000001,-0.00010552860010500988,-7.144084380153022e-08,0.44130247934002514,0.9999998961427492,-5.022657733485055e-06,0.0004557232206950011,2.3683303996152205e-06,-0.0019750374371894108,-3.5744683353003827e-06,-0.2573623666572373,-0.00043743899609541677,0.014411414091637155,0.0005063283562898775,0.028522353887884128,3.857516786071143,0.28102111411138325,0.04512523885269593,-3.5450562055614743,-0.27482407161589784,-0.10625814153528579,-3.570108682723111,-0.2647397581277806,-0.0015039713235395127,3.8329833523196033,0.28241425895721145,0.0,0.9588591562539124,-1.5,0.0,0.6411408437460877,-1.6014260546826096,0.0,0.6411408437460877,-1.6014260546826096,0.0,0.9588591562539124,-1.5
0.02800000000000001,-0.00010891126774649781,-7.851880617869752e-08,0.4407490065844583,0.9999998908510535,-5.4583386144655314e-06,0.000467183780778202,2.720607134722033e-06,-0.0016913338207439619,-3.538981188583652e-06,-0.27673637778341864,-0.00043581426061525423,0.011460560567209547,0.00035213572363698676,0.020734996860573087,3.970105208872731,0.2744962230189353,0.029198787195426953,-3.6931890003552503,0.21279749364291423,-0.08564353119828504,-3.7165155441458744,0.22032551568429426,0.0017592394583803399,3.9474933673046344,0.2757406140774188,0.0,0.9703117166260291,-1.5,0.0,0.629688283373971,-1.5871103542174636,0.0,0.629688283373971,-1.5871103542174636,0.0,0.9703117166260291,-1.5
0.030000000000000013,-0.00011172451378898021,-8.430819250732633e-08,0.440156958588466,0.9999998868879485,-5.813205622237171e-06,0.0004755844380584572,3.1205998889161303e-06,-0.0014066230212411962,-2.894693164314405e-06,-0.2960239979961639,-0.00035503100591349594,0.008400656997087705,0.0003998727868437391,0.019614194088069904,4.075650925497536,0.26897287098940875,0.04081901876532442,-3.7613802909793215,0.36186561727955624,-0.0950568999536494,-3.7840410226350922,0.37499992472297583,0.004933488678366526,4.0523669750304645,0.27024471908014375,0.0,0.9815961998958187,-1.5,0.0,0.6184038001041813,-1.5730047501302264,0.0,0.6184038001041813,-1.5730047501302264,0.0,0.9815961998958187,-1.5
0.032000000000000015,-0.00011396550763126908,-9.16016750822647e-08,0.4395262278459223,0.9999998843711538,-6.248868055147157e-06,0.0004808397137534544,3.4349820005997036e-06,-0.0011204969211444326,-3.6467412874691823e-06,-0.3153653712718279,-0.0004357955138911568,0.005255275829495205,0.00031420543970341595,0.014967140423600322,4.172760351371119,0.2641588494452153,0.029637288097167487,-3.8733605986907627,0.6066859311151926,-0.08646733828511938,-3.895871208569446,0.619005779477348,0.00708422630995424,4.1496011629989304,0.26537727791545973,0.0,0.9927014696406862,-1.5,0.0,0.6072985303593138,-1.5591231629491422,0.0,0.6072985303593138,-1.5591231629491422,0.0,0.9927014696406862,-1.5
0.034000000000000016,-0.00011567098194080479,-9.940538036179135e-08,0.43885680096637664,0.9999998832907039,-6.7017962921222e-06,0.0004830735411696743,3.690180615010825e-06,-0.0008527371547678547,-3.901852639763329e-06,-0.3347134397728447,-0.00045304322782719817,0.0022338276385481114,0.0002549947616233144,0.0109609439252643,4.264997296576734,0.25991352315468513,0.02374481297771737,-3.97016705058682,0.8034612767932741,-0.07957728356458588,-3.9921652566400496,0.8156084163129766,0.00862965957805505,4.24198345660146,0.2610916802355849,0.0,1.0036165663001486,-1.5,0.0,0.5963834336998515,-1.5454792921248144,0.0,0.5963834336998515,-1.5454792921248144,0.0,1.0036165663001486,-1.5
0.03600000000000002,-0.00011687526406014717,-1.0804428079127857e-07,0.438148627612053,0.9999998836201437,-7.197597588896812e-06,0.0004823825331570269,3.870971205163519e-06,-0.000602141059671193,-4.319450214743607e-06,-0.3540866771618376,-0.0004958911217971844,-0.0006910074731693834,0.00018054642835399606,0.006106722196707501,4.350957051968097,0.2560679992080285,0.015251664690272976,-4.067028685794462,1.004796240375437,-0.07013779684745174,-4.088527834834686,1.0166369173424488,0.009643515116870947,4.328377855297216,0.25719036790399163,0.0,1.0143307179915988,-1.5,0.0,0.5856692820084013,-1.5320866025105015,0.0,0.5856692820084013,-1.5320866025105015,0.0,1.0143307179915988,-1.5
0.03800000000000002,-0.00011761700553643383,-1.1708155314291744e-07,0.4374016708829064,0.9999998852985225,-7.705802635997728e-06,0.00047888169666277067,3.985288529303049e-06,-0.00037087073814332666,-4.518636175819434e-06,-0.3734783645732875,-0.000508273672194519,-0.0035008357520202394,0.00011404695748828474,0.0023877584090284416,4.430684326473074,0.2525135258871698,0.007614665295447541,-4.156615957414061,1.1927831096039698,-0.06055979455729855,-4.177327574892118,1.2041570218838553,0.010238673667237538,4.408640045104072,0.2535776815886073,0.0,1.0248333511408523,-1.5,0.0,0.5751666488591477,-1.5189583110739346,0.0,0.5751666488591477,-1.5189583110739346,0.0,1.0248333511408523,-1.5
0.04000000000000002,-0.00011793441264570997,-1.2627644670242075e-07,0.4366158890380297,0.9999998882448347,-8.213377452150779e-06,0.0004726802039967741,4.035193557225908e-06,-0.00015870355463807386,-4.59744677975165e-06,-0.3928909224383214,-0.0005076233485750754,-0.006201491727377389,4.961415468941903e-05,-0.00035430379179929306,4.503933965909207,0.2491667984314454,-0.0003809350428064986,-4.240717979242419,1.3738972449879743,-0.050471677897444736,-4.260602542399864,1.3848735615398722,0.010500913917634204,4.4825263684194585,0.2501677977082004,0.0,1.0351141009169895,-1.5,0.0,0.5648858990830107,-1.5061073738537634,0.0,0.5648858990830107,-1.5061073738537634,0.0,1.0351141009169895,-1.5
0.04200000000000002,-0.0001178660788599167,-1.354835708619415e-07,0.4357912414018482,0.9999998923565179,-8.711132396280181e-06,0.00046389101530210845,4.0242050798925794e-06,3.416689289663827e-05,-4.603562079760367e-06,-0.4123238180907526,-0.000497785126780227,-0.008789187557263125,-1.1295960529671907e-05,-0.0023343602994221127,4.570724594922876,0.24597176928401154,-0.008421638142279893,-4.318329303429756,1.5458880985563455,-0.04030349842874869,-4.337331867523137,1.5564286786372037,0.010509169509147636,4.550002485450982,0.24690743022637354,0.0,1.0451628214611908,-1.5,0.0,0.5548371785388093,-1.4935464731735117,0.0,0.5548371785388093,-1.4935464731735117,0.0,1.0451628214611908,-1.5
0.044000000000000025,-0.00011745015280729836,-1.4459174956955132e-07,0.4349276866233925,0.9999998975141295,-9.193169134482032e-06,0.0004526274157179267,3.954498198737939e-06,0.0002079630263091669,-4.5540893538049125e-06,-0.43177738922787706,-0.0004820496320341028,-0.011263598217496494,-7.00286256270544e-05,-0.003717648701813513,4.630997939949001,0.24288847215921067,-0.016629607868036633,-4.3896158312150035,1.7095321746728387,-0.02998667697878273,-4.407740142272122,1.7196545301427402,0.010315334164978183,4.610992740772822,0.2437566131357939,0.0,1.054969595899476,-1.5,0.0,0.5450304041005241,-1.4812880051256552,0.0,0.5450304041005241,-1.4812880051256552,0.0,1.054969595899476,-1.5
0.04600000000000003,-0.00011672434509326511,-1.5351849354807164e-07,0.43402518363270526,0.9999999035838263,-9.655051251191196e-06,0.0004390039448511018,3.828037169340405e-06,0.00036290385701662166,-4.463371989260156e-06,-0.45125149534362474,-0.0004618786478494062,-0.013623469229255121,-0.0001267953438243278,-0.004634575884403414,4.684730191172662,0.23988947782165193,-0.024948135453573404,-4.454415125116164,1.8645285208992624,-0.019576155922772502,-4.471662167670583,1.8742205778269305,0.009961500603365429,4.665461240265877,0.24068850213494547,0.0,1.064524746129461,-1.5,0.0,0.5354752538705392,-1.469344067338174,0.0,0.5354752538705392,-1.469344067338174,0.0,1.064524746129461,-1.5
0.04800000000000003,-0.00011572564174936735,-1.616778023465515e-07,0.4330836898716137,0.9999999104174392,-1.006325490908395e-05,0.0004231436158847787,3.6501968775218496e-06,0.0004993516719488792,-4.0796543992399335e-06,-0.4707468805457668,-0.0004081861939127005,-0.015860327158103503,-0.00017817263614382375,-0.005213750230446247,4.731982297790378,0.23695911868314773,-0.03175438516995687,-4.512571520550814,2.010820051424867,-0.008826360467708561,-4.529003077842052,2.0201821181969803,0.0094515814587635,4.7133663866828,0.23768541355391262,0.0,1.0738188423714756,-1.5,0.0,0.5261811576285245,-1.4577264470356557,0.0,0.5261811576285245,-1.4577264470356557,0.0,1.0738188423714756,-1.5
0.05000000000000003,-0.00011449011057186103,-1.6843597850281343e-07,0.4321031625123554,0.9999999178588038,-1.0380875447071742e-05,0.0004051701799840131,3.427447309211088e-06,0.0006177655887531604,-3.379088078130964e-06,-0.4902636796291359,-0.0003175917861891215,-0.01797343403943007,-0.00022306484590073165,-0.005532102133522704,4.772689186346096,0.23408427444192484,-0.03666114780965271,-4.564145319523945,2.148516436508708,0.0021368984858364656,-4.57976859585046,2.157521927444897,0.008812638010495165,4.754678705982137,0.23473420211347124,0.0,1.0828427124746192,-1.5,0.0,0.5171572875253809,-1.446446609406726,0.0,0.5171572875253809,-1.446446609406726,0.0,1.0828427124746192,-1.5
0.05200000000000003,-0.00011305320135357001,-1.7379332453682413e-07,0.43108355754135586,0.999999925750535,-1.060625976087717e-05,0.0003851965436624207,3.1707198935826177e-06,0.0007184546091455131,-2.6786730170053432e-06,-0.5098024854997887,-0.0002253486536768699,-0.019973634442208413,-0.00025702608444003064,-0.005613596955538282,4.806710862701884,0.23125279500541562,-0.04005584449814541,-4.609198223397293,2.277543036903171,0.011536119149100785,-4.623913933177153,2.2860923742573354,0.0081052029081299,4.789342582545231,0.2318237057196895,0.0,1.0915874509685648,-1.5,0.0,0.5084125490314353,-1.4355156862892942,0.0,0.5084125490314353,-1.4355156862892942,0.0,1.0915874509685648,-1.5
0.054000000000000034,-0.00011144967274871857,-1.7810368449640849e-07,0.4300248310099464,0.9999999339335881,-1.0758833032012726e-05,0.00036333001204842777,2.892777090901574e-06,0.0008017643024257203,-2.15517997979218e-06,-0.5293632657047543,-0.00015253544306750567,-0.021866529712540786,-0.00027823350082335026,-0.005489541424396555,4.834041063078477,0.2284580349106831,-0.042251177851982534,-4.647737493980383,2.397929196188233,0.018423323943403312,-4.661478265497575,2.4060053311666323,0.0073612446039854965,4.817373123299088,0.2289481958060362,0.0,1.100044427852184,-1.5,0.0,0.4999555721478161,-1.4249444651847702,0.0,0.4999555721478161,-1.4249444651847702,0.0,1.100044427852184,-1.5
0.056000000000000036,-0.00010971324581050021,-1.816295605805448e-07,0.42892694132011516,0.9999999422462896,-1.0854226812432586e-05,0.0003396804742541757,2.6033517230037734e-06,0.0008682134691091855,-1.7629380420681584e-06,-0.5489448449155919,-9.535694061019536e-05,-0.02364953586443867,-0.00028971447370211025,-0.005207435086607292,4.85475871513227,0.22569815669822657,-0.043513536509396836,-4.679736097081289,2.509733910148297,0.023356348466969077,-4.692516605842357,2.5173611334435346,0.006580011108127193,4.838833452766483,0.22610684408393578,0.0,1.1082052971103158,-1.5,0.0,0.4917947028896842,-1.4147433786121053,0.0,0.4917947028896842,-1.4147433786121053,0.0,1.1082052971103158,-1.5
0.05800000000000004,-0.00010787645150427251,-1.8457468727836457e-07,0.4277898491511086,0.9999999505268928,-1.0904802478608398e-05,0.0003143596036402723,2.309907564274965e-06,0.0009183971531138491,-1.4725633489098825e-06,-0.5685460845032814,-5.054181526187148e-05,-0.025320868650218778,-0.00029373618140903835,-0.004803937708781609,4.8688997814561645,0.22297254325445365,-0.04404960599945873,-4.705170328372397,2.6129397360536863,0.026768914990304135,-4.717017811798172,2.6201133985334994,0.005762613445621753,4.853748577753816,0.22329972695469835,0.0,1.1160620049502763,-1.5,0.0,0.48393799504972373,-1.4049224938121547,0.0,0.48393799504972373,-1.4049224938121547,0.0,1.1160620049502763,-1.5
0.06000000000000004,-0.0001059705257723102,-1.870941972926322e-07,0.4266135173140366,0.9999999586159167,-1.0920388545734687e-05,0.0002874801487400701,2.0181740413031037e-06,0.0009529628659811566,-1.259755007133813e-06,-0.5881659185360002,-1.5556357969412452e-05,-0.02687945289919269,-0.0002920315420352687,-0.004306957808388025,4.876486991250744,0.22028138699219146,-0.044018487926365674,-4.724039402319924,2.7075592168702975,0.028996655703898398,-4.734987971159427,2.714279861111061,0.004911074210555984,4.862134319946406,0.22052740910887078,0.0,1.123606797749979,-1.5,0.0,0.4763932022500209,-1.395491502812526,0.0,0.4763932022500209,-1.395491502812526,0.0,1.123606797749979,-1.5
0.06200000000000004,-0.00010402533539181987,-1.893065796924199e-07,0.42539791071560484,0.999999966358205,-1.09087806454764e-05,0.0002591555222135444,1.732548305757802e-06,0.0009725951902451655,-1.1061911998938498e-06,-0.6078032992158839,1.163293203120943e-05,-0.02832462448816179,-0.0002859317182746548,-0.003737835723322214,4.87754418265655,0.21762542916281616,-0.04354322560813862,-4.736349169838597,2.7936046525851967,0.030299965776835514,-4.7464306569826995,2.7998693476630745,0.004027942114832254,4.864010226680428,0.2177908750691815,0.0,1.130832229709825,-1.5,0.0,0.46916777029017515,-1.386459712862719,0.0,0.46916777029017515,-1.386459712862719,0.0,1.130832229709825,-1.5
0.06400000000000004,-0.00010206930982272827,-1.913011210235081e-07,0.4241429963352041,0.9999999736047975,-1.0876177122051877e-05,0.00022949943554040805,1.4563982234455827e-06,0.0009780127845458015,-9.972706655440975e-07,-0.627457190200376,3.262378660002493e-05,-0.029656084601820714,-0.000276465147978816,-0.003112871335591829,4.872099635617229,0.21500576573259356,-0.04271895058333857,-4.742114006187357,2.871097595002194,0.030880802839999343,-4.751357892770233,2.8769046785899715,0.0031159977397375513,4.859401639629816,0.21509137479205015,0.0,1.1377311702008062,-1.5,0.0,0.46226882979919387,-1.3778360372489924,0.0,0.46226882979919387,-1.3778360372489924,0.0,1.1377311702008062,-1.5
0.06600000000000004,-0.00010012938000330415,-1.9314432260804107e-07,0.422848743228303,0.9999999802146049,-1.082751107625652e-05,0.0001986256079319145,1.192294993493275e-06,0.0009699649097120546,-9.216007922664887e-07,-0.6471265534505372,4.868176336249617e-05,-0.030873825513868535,-0.00026442785303723885,-0.0024445524284528665,4.860187667824537,0.21242371229018164,-0.041619374636838326,-4.741355189857288,2.9400658942403677,0.030895977498765822,-4.749788143926473,2.9454138724309136,0.002178080098662735,4.848340673835171,0.2124303346112613,0.0,1.1442968108015776,-1.5,0.0,0.45570318919842245,-1.369628986498028,0.0,0.45570318919842245,-1.369628986498028,0.0,1.1442968108015776,-1.5
0.06800000000000005,-9.823092252150385e-05,-1.9488471417461993e-07,0.42151512254041346,0.9999999860558975,-1.0766717316831511e-05,0.00016664751359913397,9.42191739084675e-07,0.0009492287409001515,-8.701957832894283e-07,-0.6668103439447856,6.0805371068381925e-05,-0.031978092230250416,-0.00025043742444059953,-0.0017424685511070502,4.841848908903138,0.20988070455503083,-0.04030170912988586,-4.734100970738616,3.0005443513660737,0.030467336824558634,-4.7417474883256325,3.0054325142506624,0.0012169744507687574,4.830866161605666,0.2098092762623617,0.0,1.1505226720175457,-1.5,0.0,0.4494773279824545,-1.361846659978068,0.0,0.4494773279824545,-1.361846659978068,0.0,1.1505226720175457,-1.5
0.07000000000000005,-9.639770995765199e-05,-1.9655673521447107e-07,0.42014210752872005,0.9999999910076109,-1.0696941132509246e-05,0.00013367816503988064,7.075613068061827e-07,0.0009166062819259322,-8.360105199255737e-07,-0.6865075058466915,6.978427380593918e-05,-0.03296934647023231,-0.00023497377734324793,-0.0010140115351869798,4.817130362872881,0.20737822518070242,-0.038810471365332354,-4.720386332306692,3.0525743160964662,0.029689673897605275,-4.727269200778963,3.0570025688750473,0.00023534547979090284,4.807023550027221,0.20722975678204525,0.0,1.1564026096753475,-1.5,0.0,0.4435973903246528,-1.354496737905816,0.0,0.4435973903246528,-1.354496737905816,0.0,1.1564026096753475,-1.5
0.07200000000000005,-9.465186768586544e-05,-1.981837765572157e-07,0.41872967358631263,0.9999999949604733,-1.0620703401067425e-05,9.982992288325644e-05,4.895026146125263e-07,0.0008729211358932725,-8.135206713723248e-07,-0.7062169712037127,7.624297303374667e-05,-0.033848240108504575,-0.0002184105744051306,-0.0002649035690066616,4.7860853158885135,0.20491774877429425,-0.037180404157679064,-4.700252917226063,3.0962036123393695,0.028636835370297754,-4.706393703184663,3.100172527531699,-0.0007642999081560065,4.776864717704225,0.20469331962965268,0.0,1.161930820986408,-1.5,0.0,0.4380691790135921,-1.3475864737669903,0.0,0.4380691790135921,-1.3475864737669903,0.0,1.161930820986408,-1.5
0.07400000000000005,-9.301383756404997e-05,-1.9978060308853572e-07,0.4172777982661088,0.9999999978179575,-1.0540030399686531e-05,6.521432798596745e-05,2.88822852936808e-07,0.0008190150609077315,-7.984132656600008e-07,-0.7259376601019176,8.067612075986712e-05,-0.034615592923147864,-0.00020103935049023284,0.0005004021922927894,4.748773226410844,0.20250070032241557,-0.035438723355891294,-4.673748933657077,3.1314863985217016,0.027366449764475564,-4.679168346790437,3.1349971656138607,-0.00177962995974349,4.740447811866829,0.20220145628328268,0.0,1.1671018502735926,-1.5,0.0,0.43289814972640744,-1.3411226871580093,0.0,0.43289814972640744,-1.3411226871580093,0.0,1.1671018502735926,-1.5
0.07600000000000005,-9.150234879452262e-05,-2.0135527446463133e-07,0.41578646130191826,0.9999999994970639,-1.0456556092328325e-05,2.994195149186866e-05,1.0610104551481353e-07,0.0007557443847636782,-7.873356880478092e-07,-0.7456684820952694,8.347605350267474e-05,-0.03527237463216487,-0.0001830881357458765,0.001278418820753296,4.70525960431392,0.20012842345340395,-0.033606845458788205,-4.640929078374359,3.1584830668134547,0.025923584272523514,-4.645647257418169,3.161537471866348,-0.002808492462373136,4.697837094099835,0.19975557550710593,0.0,1.1719105943553005,-1.5,0.0,0.42808940564469933,-1.3351117570558741,0.0,0.42808940564469933,-1.3351117570558741,0.0,1.1719105943553005,-1.5
0.07800000000000006,-9.013439618094714e-05,-2.029106750498784e-07,0.414255644624806,0.9999999999289387,-1.0371602621441051e-05,-5.877740072863868e-06,-5.8262767553640744e-08,0.0006839763067877375,-7.777002926235364e-07,-0.7654083385561311,8.495459624523091e-05,-0.035819689857642896,-0.0001647358200081928,0.002066396365446139,4.655615893897476,0.19780215607866083,-0.03170171654539605,-4.6018544585833325,3.177260149059915,0.024343574529485504,-4.605891177367443,3.179860542083855,-0.0038489109364056645,4.649102801393475,0.1973569789161727,0.0,1.1763523075816904,-1.5,0.0,0.4236476924183097,-1.329559615522887,0.0,0.4236476924183097,-1.329559615522887,0.0,1.1763523075816904,-1.5
